"Site_Name","Run_Number","x_Temporary_Larval_Habitat","final_prev","ACT_Coverage","IRS_Coverage","ITN_Coverage","Intervention","initial_prev","mean_initial","mean_final"
"bajonapo","9",158.489319246113,0.8513744266247,0,0,0,"None",0.8605329654903,0.86017186324184,0.85462222575318
"djibo","0",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","0",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","0",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","0",0.001,0,0,0,0,"None",0,0,0
"djibo","0",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","0",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","0",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","0",0.01,0,0,0,0,"None",0,0,0
"djibo","0",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","0",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","0",0.0199526231496888,0,0,0,0,"None",0,0,0
"djibo","0",0.0251188643150958,0,0,0,0,"None",0,0,0
"djibo","0",0.0316227766016838,0,0,0,0,"None",0,0,0
"djibo","0",0.0398107170553498,0,0,0,0,"None",0,0,0
"djibo","0",0.0501187233627273,0,0,0,0,"None",0,0,0
"djibo","0",0.0630957344480194,0,0,0,0,"None",0,0,0
"djibo","0",0.0794328234724283,0,0,0,0,"None",0,0,0
"djibo","0",0.1,0,0,0,0,"None",0,0,0
"djibo","0",0.125892541179417,0,0,0,0,"None",0,0,0
"djibo","0",0.158489319246112,0,0,0,0,"None",0,0,0
"djibo","0",0.199526231496889,0,0,0,0,"None",0,0.015640956886308,0
"djibo","0",0.251188643150959,0,0,0,0,"None",0.05697387428823,0.046044232737572,0
"djibo","0",0.316227766016839,0,0,0,0,"None",0.1253536233827,0.0834057889592,0
"djibo","0",0.398107170553499,0,0,0,0,"None",0.1327486311184,0.122342898227675,0
"djibo","0",0.501187233627274,0,0,0,0,"None",0.188568690235,0.18344677480367,0.08458208496238
"djibo","0",0.630957344480196,0.2555590163046,0,0,0,"None",0.2646878505648,0.26751103938831,0.28056710547893
"djibo","0",0.794328234724285,0.2541507519502,0,0,0,"None",0.3311675927221,0.32374381260869,0.34038597447733
"djibo","0",1,0.3304162165272,0,0,0,"None",0.420198608035,0.41279787855493,0.37752717772887
"djibo","0",1.25892541179417,0.3836387903252,0,0,0,"None",0.527638122395,0.49193955599856,0.42532861311993
"djibo","0",1.58489319246112,0.4809367783598,0,0,0,"None",0.5602239947996,0.55614222389432,0.46710606897842
"djibo","0",1.99526231496889,0.4837671065876,0,0,0,"None",0.6347478222344,0.62632943043077,0.5224989725467
"djibo","0",2.51188643150959,0.5619365719766,0,0,0,"None",0.6587375290205,0.67674602214389,0.55786887879443
"djibo","0",3.1622776601684,0.5934229705792,0,0,0,"None",0.7181490181213,0.71246389788516,0.58472521135967
"djibo","0",3.98107170553499,0.5871566920638,0,0,0,"None",0.7430091133923,0.7451010208843,0.61248369578311
"djibo","0",5.01187233627275,0.6676061041173,0,0,0,"None",0.7754339590544,0.77003311190419,0.65171942180149
"djibo","0",6.30957344480197,0.6903452826039,0,0,0,"None",0.8010580443679,0.79004950881993,0.68946373238527
"djibo","0",7.94328234724286,0.7022052202426,0,0,0,"None",0.8086169913945,0.80241514136334,0.70679169431438
"djibo","0",10.0000000000001,0.7230680410231,0,0,0,"None",0.8204454263802,0.81468014367548,0.72412292952659
"djibo","0",12.5892541179418,0.7608984494373,0,0,0,"None",0.8264106715806,0.82537973483598,0.74538534644854
"djibo","0",15.8489319246112,0.7630209620368,0,0,0,"None",0.8354516582367,0.83338554247753,0.75728429967389
"djibo","0",19.9526231496889,0.765609283061,0,0,0,"None",0.8428586604345,0.84091775521895,0.77066348150705
"djibo","0",25.118864315096,0.7948734724736,0,0,0,"None",0.8416995270639,0.84297172600161,0.78828524930184
"djibo","0",31.622776601684,0.8017224984378,0,0,0,"None",0.8531400144564,0.84750733654756,0.80026374328858
"djibo","0",39.81071705535,0.8119188771503,0,0,0,"None",0.8550450651561,0.848831784237,0.8082084025963
"djibo","0",50.1187233627276,0.8051818973127,0,0,0,"None",0.8527552679317,0.84980326935276,0.8120023426527
"djibo","0",63.0957344480198,0.8291082468536,0,0,0,"None",0.8550655408348,0.85395141974044,0.82111520090415
"djibo","0",79.4328234724288,0.8244950500305,0,0,0,"None",0.8500040100931,0.85297780345715,0.82704277341146
"djibo","0",100.000000000001,0.8385052027792,0,0,0,"None",0.8569330500775,0.85433065620132,0.833803560651
"djibo","0",125.892541179418,0.8492319915254,0,0,0,"None",0.8551459513734,0.85391451341746,0.83634029014951
"djibo","0",158.489319246113,0.8410800796999,0,0,0,"None",0.8546720415149,0.85615380698747,0.84092197614687
"djibo","1",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","1",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","1",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","1",0.001,0,0,0,0,"None",0,0,0
"djibo","1",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","1",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","1",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","1",0.01,0,0,0,0,"None",0,0,0
"djibo","1",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","1",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","1",0.0199526231496888,0,0,0,0,"None",0,0,0
"djibo","1",0.0251188643150958,0,0,0,0,"None",0,0,0
"djibo","1",0.0316227766016838,0,0,0,0,"None",0,0,0
"djibo","1",0.0398107170553498,0,0,0,0,"None",0,0,0
"djibo","1",0.0501187233627273,0,0,0,0,"None",0,0,0
"djibo","1",0.0630957344480194,0,0,0,0,"None",0,0,0
"djibo","1",0.0794328234724283,0,0,0,0,"None",0,0,0
"djibo","1",0.1,0,0,0,0,"None",0,0,0
"djibo","1",0.125892541179417,0,0,0,0,"None",0,0,0
"djibo","1",0.158489319246112,0,0,0,0,"None",0,0,0
"djibo","1",0.199526231496889,0,0,0,0,"None",0,0.015640956886308,0
"djibo","1",0.251188643150959,0,0,0,0,"None",0.05993827651255,0.046044232737572,0
"djibo","1",0.316227766016839,0,0,0,0,"None",0,0.0834057889592,0
"djibo","1",0.398107170553499,0,0,0,0,"None",0.1199464241655,0.122342898227675,0
"djibo","1",0.501187233627274,0,0,0,0,"None",0.2087074937338,0.18344677480367,0.08458208496238
"djibo","1",0.630957344480196,0.3158504197661,0,0,0,"None",0.2723521694503,0.26751103938831,0.28056710547893
"djibo","1",0.794328234724285,0.3509010926635,0,0,0,"None",0.2958161380475,0.32374381260869,0.34038597447733
"djibo","1",1,0.4029508341369,0,0,0,"None",0.3805885776597,0.41279787855493,0.37752717772887
"djibo","1",1.25892541179417,0.5008838549169,0,0,0,"None",0.4928396786587,0.49193955599856,0.42532861311993
"djibo","1",1.58489319246112,0.4707528203552,0,0,0,"None",0.5410271457351,0.55614222389432,0.46710606897842
"djibo","1",1.99526231496889,0.525803960118,0,0,0,"None",0.6373835598085,0.62632943043077,0.5224989725467
"djibo","1",2.51188643150959,0.555934163949,0,0,0,"None",0.6844838217635,0.67674602214389,0.55786887879443
"djibo","1",3.1622776601684,0.538730255164,0,0,0,"None",0.7016163847834,0.71246389788516,0.58472521135967
"djibo","1",3.98107170553499,0.6326414004013,0,0,0,"None",0.7387406239986,0.7451010208843,0.61248369578311
"djibo","1",5.01187233627275,0.673484422299,0,0,0,"None",0.7636388613104,0.77003311190419,0.65171942180149
"djibo","1",6.30957344480197,0.6826662253657,0,0,0,"None",0.7857401924256,0.79004950881993,0.68946373238527
"djibo","1",7.94328234724286,0.723103202847,0,0,0,"None",0.8058241360351,0.80241514136334,0.70679169431438
"djibo","1",10.0000000000001,0.6969671774668,0,0,0,"None",0.8138395758509,0.81468014367548,0.72412292952659
"djibo","1",12.5892541179418,0.7301296576032,0,0,0,"None",0.8201781498555,0.82537973483598,0.74538534644854
"djibo","1",15.8489319246112,0.7614989699487,0,0,0,"None",0.8336974961878,0.83338554247753,0.75728429967389
"djibo","1",19.9526231496889,0.7749637435304,0,0,0,"None",0.8395583630604,0.84091775521895,0.77066348150705
"djibo","1",25.118864315096,0.777670743962,0,0,0,"None",0.8480927328947,0.84297172600161,0.78828524930184
"djibo","1",31.622776601684,0.7959242574444,0,0,0,"None",0.8419374756708,0.84750733654756,0.80026374328858
"djibo","1",39.81071705535,0.8108910183066,0,0,0,"None",0.8445823296776,0.848831784237,0.8082084025963
"djibo","1",50.1187233627276,0.8147995362698,0,0,0,"None",0.8504425672265,0.84980326935276,0.8120023426527
"djibo","1",63.0957344480198,0.8101866737276,0,0,0,"None",0.8540425982834,0.85395141974044,0.82111520090415
"djibo","1",79.4328234724288,0.8216404717507,0,0,0,"None",0.8527459344175,0.85297780345715,0.82704277341146
"djibo","1",100.000000000001,0.83468161291,0,0,0,"None",0.8549901595022,0.85433065620132,0.833803560651
"djibo","1",125.892541179418,0.8392577411101,0,0,0,"None",0.8484764200507,0.85391451341746,0.83634029014951
"djibo","1",158.489319246113,0.8425872742358,0,0,0,"None",0.8527988140891,0.85615380698747,0.84092197614687
"djibo","2",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","2",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","2",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","2",0.001,0,0,0,0,"None",0,0,0
"djibo","2",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","2",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","2",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","2",0.01,0,0,0,0,"None",0,0,0
"djibo","2",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","2",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","2",0.0199526231496888,0,0,0,0,"None",0,0,0
"djibo","2",0.0251188643150958,0,0,0,0,"None",0,0,0
"djibo","2",0.0316227766016838,0,0,0,0,"None",0,0,0
"djibo","2",0.0398107170553498,0,0,0,0,"None",0,0,0
"djibo","2",0.0501187233627273,0,0,0,0,"None",0,0,0
"djibo","2",0.0630957344480194,0,0,0,0,"None",0,0,0
"djibo","2",0.0794328234724283,0,0,0,0,"None",0,0,0
"djibo","2",0.1,0,0,0,0,"None",0,0,0
"djibo","2",0.125892541179417,0,0,0,0,"None",0,0,0
"djibo","2",0.158489319246112,0,0,0,0,"None",0,0,0
"djibo","2",0.199526231496889,0,0,0,0,"None",0.06338429012848,0.015640956886308,0
"djibo","2",0.251188643150959,0,0,0,0,"None",0.0221596142385,0.046044232737572,0
"djibo","2",0.316227766016839,0,0,0,0,"None",0.08068222102596,0.0834057889592,0
"djibo","2",0.398107170553499,0,0,0,0,"None",0.1235630798891,0.122342898227675,0
"djibo","2",0.501187233627274,0.2848750987077,0,0,0,"None",0.1711869715002,0.18344677480367,0.08458208496238
"djibo","2",0.630957344480196,0.3306702478999,0,0,0,"None",0.2843750427678,0.26751103938831,0.28056710547893
"djibo","2",0.794328234724285,0.3435700825265,0,0,0,"None",0.3303210896828,0.32374381260869,0.34038597447733
"djibo","2",1,0.4268284929556,0,0,0,"None",0.4467957290691,0.41279787855493,0.37752717772887
"djibo","2",1.25892541179417,0.4190493590329,0,0,0,"None",0.5220162186255,0.49193955599856,0.42532861311993
"djibo","2",1.58489319246112,0.4781480469817,0,0,0,"None",0.5379011082484,0.55614222389432,0.46710606897842
"djibo","2",1.99526231496889,0.5451238963448,0,0,0,"None",0.614382249255,0.62632943043077,0.5224989725467
"djibo","2",2.51188643150959,0.5430365556101,0,0,0,"None",0.7174041888283,0.67674602214389,0.55786887879443
"djibo","2",3.1622776601684,0.5776166196501,0,0,0,"None",0.7091872766811,0.71246389788516,0.58472521135967
"djibo","2",3.98107170553499,0.6078271739479,0,0,0,"None",0.7512809981349,0.7451010208843,0.61248369578311
"djibo","2",5.01187233627275,0.6520819893074,0,0,0,"None",0.7723475440793,0.77003311190419,0.65171942180149
"djibo","2",6.30957344480197,0.6635463522038,0,0,0,"None",0.7943833582977,0.79004950881993,0.68946373238527
"djibo","2",7.94328234724286,0.6934110666483,0,0,0,"None",0.8040636419575,0.80241514136334,0.70679169431438
"djibo","2",10.0000000000001,0.722904821825,0,0,0,"None",0.8148600306627,0.81468014367548,0.72412292952659
"djibo","2",12.5892541179418,0.7490003681184,0,0,0,"None",0.8235186884012,0.82537973483598,0.74538534644854
"djibo","2",15.8489319246112,0.7651061776062,0,0,0,"None",0.8380396907667,0.83338554247753,0.75728429967389
"djibo","2",19.9526231496889,0.7618427694678,0,0,0,"None",0.8432721816818,0.84091775521895,0.77066348150705
"djibo","2",25.118864315096,0.7958155102674,0,0,0,"None",0.8449227410258,0.84297172600161,0.78828524930184
"djibo","2",31.622776601684,0.8006473988439,0,0,0,"None",0.8493781514832,0.84750733654756,0.80026374328858
"djibo","2",39.81071705535,0.8071368575067,0,0,0,"None",0.8442944623691,0.848831784237,0.8082084025963
"djibo","2",50.1187233627276,0.8034022951886,0,0,0,"None",0.8528051139709,0.84980326935276,0.8120023426527
"djibo","2",63.0957344480198,0.8203948491094,0,0,0,"None",0.8444421242218,0.85395141974044,0.82111520090415
"djibo","2",79.4328234724288,0.8288778355285,0,0,0,"None",0.8561114582496,0.85297780345715,0.82704277341146
"djibo","2",100.000000000001,0.8255510431004,0,0,0,"None",0.8494770287202,0.85433065620132,0.833803560651
"djibo","2",125.892541179418,0.8366619595185,0,0,0,"None",0.8502332969324,0.85391451341746,0.83634029014951
"djibo","2",158.489319246113,0.8398756572638,0,0,0,"None",0.8519666118629,0.85615380698747,0.84092197614687
"djibo","3",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","3",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","3",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","3",0.001,0,0,0,0,"None",0,0,0
"djibo","3",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","3",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","3",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","3",0.01,0,0,0,0,"None",0,0,0
"djibo","3",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","3",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","3",0.0199526231496888,0,0,0,0,"None",0,0,0
"djibo","3",0.0251188643150958,0,0,0,0,"None",0,0,0
"djibo","3",0.0316227766016838,0,0,0,0,"None",0,0,0
"djibo","3",0.0398107170553498,0,0,0,0,"None",0,0,0
"djibo","3",0.0501187233627273,0,0,0,0,"None",0,0,0
"djibo","3",0.0630957344480194,0,0,0,0,"None",0,0,0
"djibo","3",0.0794328234724283,0,0,0,0,"None",0,0,0
"djibo","3",0.1,0,0,0,0,"None",0,0,0
"djibo","3",0.125892541179417,0,0,0,0,"None",0,0,0
"djibo","3",0.158489319246112,0,0,0,0,"None",0,0,0
"djibo","3",0.199526231496889,0,0,0,0,"None",0,0.015640956886308,0
"djibo","3",0.251188643150959,0,0,0,0,"None",0.03479265715795,0.046044232737572,0
"djibo","3",0.316227766016839,0,0,0,0,"None",0.09307645566001,0.0834057889592,0
"djibo","3",0.398107170553499,0,0,0,0,"None",0.1668366665025,0.122342898227675,0
"djibo","3",0.501187233627274,0,0,0,0,"None",0.2191584389615,0.18344677480367,0.08458208496238
"djibo","3",0.630957344480196,0.2247254431932,0,0,0,"None",0.2691816464898,0.26751103938831,0.28056710547893
"djibo","3",0.794328234724285,0.3499663453865,0,0,0,"None",0.3111338968639,0.32374381260869,0.34038597447733
"djibo","3",1,0.3822949825678,0,0,0,"None",0.4314574774821,0.41279787855493,0.37752717772887
"djibo","3",1.25892541179417,0.4286868520877,0,0,0,"None",0.5347849639791,0.49193955599856,0.42532861311993
"djibo","3",1.58489319246112,0.4630927861428,0,0,0,"None",0.5938597601017,0.55614222389432,0.46710606897842
"djibo","3",1.99526231496889,0.5353736645741,0,0,0,"None",0.5941346495364,0.62632943043077,0.5224989725467
"djibo","3",2.51188643150959,0.6091632521757,0,0,0,"None",0.6601705237515,0.67674602214389,0.55786887879443
"djibo","3",3.1622776601684,0.5884988701726,0,0,0,"None",0.7066656155715,0.71246389788516,0.58472521135967
"djibo","3",3.98107170553499,0.6063079552643,0,0,0,"None",0.7543343146876,0.7451010208843,0.61248369578311
"djibo","3",5.01187233627275,0.6638163146572,0,0,0,"None",0.7548203204387,0.77003311190419,0.65171942180149
"djibo","3",6.30957344480197,0.6874823187078,0,0,0,"None",0.785343212116,0.79004950881993,0.68946373238527
"djibo","3",7.94328234724286,0.7201414337014,0,0,0,"None",0.8089519283199,0.80241514136334,0.70679169431438
"djibo","3",10.0000000000001,0.7360161432165,0,0,0,"None",0.8140903369795,0.81468014367548,0.72412292952659
"djibo","3",12.5892541179418,0.744513054774,0,0,0,"None",0.8258020076105,0.82537973483598,0.74538534644854
"djibo","3",15.8489319246112,0.7400700435637,0,0,0,"None",0.8382285656186,0.83338554247753,0.75728429967389
"djibo","3",19.9526231496889,0.7806386680086,0,0,0,"None",0.8409915943548,0.84091775521895,0.77066348150705
"djibo","3",25.118864315096,0.7891383756621,0,0,0,"None",0.8419686129702,0.84297172600161,0.78828524930184
"djibo","3",31.622776601684,0.7985383488861,0,0,0,"None",0.8489046102402,0.84750733654756,0.80026374328858
"djibo","3",39.81071705535,0.8072336719156,0,0,0,"None",0.8499555818774,0.848831784237,0.8082084025963
"djibo","3",50.1187233627276,0.8100420400345,0,0,0,"None",0.8483529967631,0.84980326935276,0.8120023426527
"djibo","3",63.0957344480198,0.8362634404794,0,0,0,"None",0.8578538335077,0.85395141974044,0.82111520090415
"djibo","3",79.4328234724288,0.8199973256669,0,0,0,"None",0.8505725278399,0.85297780345715,0.82704277341146
"djibo","3",100.000000000001,0.8293961170445,0,0,0,"None",0.8525253718027,0.85433065620132,0.833803560651
"djibo","3",125.892541179418,0.8354895999899,0,0,0,"None",0.8583253298286,0.85391451341746,0.83634029014951
"djibo","3",158.489319246113,0.8313538845618,0,0,0,"None",0.8581188215719,0.85615380698747,0.84092197614687
"djibo","4",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","4",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","4",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","4",0.001,0,0,0,0,"None",0,0,0
"djibo","4",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","4",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","4",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","4",0.01,0,0,0,0,"None",0,0,0
"djibo","4",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","4",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","4",0.0199526231496888,0,0,0,0,"None",0,0,0
"djibo","4",0.0251188643150958,0,0,0,0,"None",0,0,0
"djibo","4",0.0316227766016838,0,0,0,0,"None",0,0,0
"djibo","4",0.0398107170553498,0,0,0,0,"None",0,0,0
"djibo","4",0.0501187233627273,0,0,0,0,"None",0,0,0
"djibo","4",0.0630957344480194,0,0,0,0,"None",0,0,0
"djibo","4",0.0794328234724283,0,0,0,0,"None",0,0,0
"djibo","4",0.1,0,0,0,0,"None",0,0,0
"djibo","4",0.125892541179417,0,0,0,0,"None",0,0,0
"djibo","4",0.158489319246112,0,0,0,0,"None",0,0,0
"djibo","4",0.199526231496889,0,0,0,0,"None",0.07293731315946,0.015640956886308,0
"djibo","4",0.251188643150959,0,0,0,0,"None",0.07659716498532,0.046044232737572,0
"djibo","4",0.316227766016839,0,0,0,0,"None",0.08524206321879,0.0834057889592,0
"djibo","4",0.398107170553499,0,0,0,0,"None",0.08217055248233,0.122342898227675,0
"djibo","4",0.501187233627274,0,0,0,0,"None",0.1273120048035,0.18344677480367,0.08458208496238
"djibo","4",0.630957344480196,0.3231698305859,0,0,0,"None",0.3152832484918,0.26751103938831,0.28056710547893
"djibo","4",0.794328234724285,0.3690450249231,0,0,0,"None",0.3466936747668,0.32374381260869,0.34038597447733
"djibo","4",1,0.358412490025,0,0,0,"None",0.4168073995167,0.41279787855493,0.37752717772887
"djibo","4",1.25892541179417,0.4097889120854,0,0,0,"None",0.4890331089054,0.49193955599856,0.42532861311993
"djibo","4",1.58489319246112,0.4583714788153,0,0,0,"None",0.5944532221737,0.55614222389432,0.46710606897842
"djibo","4",1.99526231496889,0.5371767416732,0,0,0,"None",0.6480044919249,0.62632943043077,0.5224989725467
"djibo","4",2.51188643150959,0.5707730067757,0,0,0,"None",0.7008916928065,0.67674602214389,0.55786887879443
"djibo","4",3.1622776601684,0.5874742904155,0,0,0,"None",0.712833949923,0.71246389788516,0.58472521135967
"djibo","4",3.98107170553499,0.6222271729098,0,0,0,"None",0.7462161674736,0.7451010208843,0.61248369578311
"djibo","4",5.01187233627275,0.612665252598,0,0,0,"None",0.7700350274271,0.77003311190419,0.65171942180149
"djibo","4",6.30957344480197,0.7107348887074,0,0,0,"None",0.7913324600404,0.79004950881993,0.68946373238527
"djibo","4",7.94328234724286,0.7082236410138,0,0,0,"None",0.7876992262417,0.80241514136334,0.70679169431438
"djibo","4",10.0000000000001,0.7141287567974,0,0,0,"None",0.823187974401,0.81468014367548,0.72412292952659
"djibo","4",12.5892541179418,0.7228990159449,0,0,0,"None",0.8289266102363,0.82537973483598,0.74538534644854
"djibo","4",15.8489319246112,0.778109425675,0,0,0,"None",0.8400419562082,0.83338554247753,0.75728429967389
"djibo","4",19.9526231496889,0.7732059522191,0,0,0,"None",0.8352769123164,0.84091775521895,0.77066348150705
"djibo","4",25.118864315096,0.795727883884,0,0,0,"None",0.8444875258223,0.84297172600161,0.78828524930184
"djibo","4",31.622776601684,0.804780876494,0,0,0,"None",0.8487826528024,0.84750733654756,0.80026374328858
"djibo","4",39.81071705535,0.8084386694931,0,0,0,"None",0.8510901602805,0.848831784237,0.8082084025963
"djibo","4",50.1187233627276,0.8041293380014,0,0,0,"None",0.8532115913417,0.84980326935276,0.8120023426527
"djibo","4",63.0957344480198,0.806758411488,0,0,0,"None",0.8553750178386,0.85395141974044,0.82111520090415
"djibo","4",79.4328234724288,0.8240787730595,0,0,0,"None",0.8538390681448,0.85297780345715,0.82704277341146
"djibo","4",100.000000000001,0.8342002467806,0,0,0,"None",0.8537897091053,0.85433065620132,0.833803560651
"djibo","4",125.892541179418,0.8390996991711,0,0,0,"None",0.8600830533478,0.85391451341746,0.83634029014951
"djibo","4",158.489319246113,0.8437215399476,0,0,0,"None",0.8597034713989,0.85615380698747,0.84092197614687
"djibo","5",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","5",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","5",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","5",0.001,0,0,0,0,"None",0,0,0
"djibo","5",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","5",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","5",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","5",0.01,0,0,0,0,"None",0,0,0
"djibo","5",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","5",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","5",0.0199526231496888,0,0,0,0,"None",0,0,0
"djibo","5",0.0251188643150958,0,0,0,0,"None",0,0,0
"djibo","5",0.0316227766016838,0,0,0,0,"None",0,0,0
"djibo","5",0.0398107170553498,0,0,0,0,"None",0,0,0
"djibo","5",0.0501187233627273,0,0,0,0,"None",0,0,0
"djibo","5",0.0630957344480194,0,0,0,0,"None",0,0,0
"djibo","5",0.0794328234724283,0,0,0,0,"None",0,0,0
"djibo","5",0.1,0,0,0,0,"None",0,0,0
"djibo","5",0.125892541179417,0,0,0,0,"None",0,0,0
"djibo","5",0.158489319246112,0,0,0,0,"None",0,0,0
"djibo","5",0.199526231496889,0,0,0,0,"None",0,0.015640956886308,0
"djibo","5",0.251188643150959,0,0,0,0,"None",0.04520060944642,0.046044232737572,0
"djibo","5",0.316227766016839,0,0,0,0,"None",0.07600413497546,0.0834057889592,0
"djibo","5",0.398107170553499,0,0,0,0,"None",0.07154540613192,0.122342898227675,0
"djibo","5",0.501187233627274,0,0,0,0,"None",0.1734955923108,0.18344677480367,0.08458208496238
"djibo","5",0.630957344480196,0.291112584331,0,0,0,"None",0.3050677370798,0.26751103938831,0.28056710547893
"djibo","5",0.794328234724285,0.3878868450319,0,0,0,"None",0.3592464768479,0.32374381260869,0.34038597447733
"djibo","5",1,0.3965988198634,0,0,0,"None",0.3446215001967,0.41279787855493,0.37752717772887
"djibo","5",1.25892541179417,0.4312761126572,0,0,0,"None",0.5144324951025,0.49193955599856,0.42532861311993
"djibo","5",1.58489319246112,0.4609624844274,0,0,0,"None",0.564338841106,0.55614222389432,0.46710606897842
"djibo","5",1.99526231496889,0.5199867477095,0,0,0,"None",0.6751201897844,0.62632943043077,0.5224989725467
"djibo","5",2.51188643150959,0.5716034588853,0,0,0,"None",0.6535951926549,0.67674602214389,0.55786887879443
"djibo","5",3.1622776601684,0.5800964371819,0,0,0,"None",0.7047505669688,0.71246389788516,0.58472521135967
"djibo","5",3.98107170553499,0.6211240570217,0,0,0,"None",0.7439376423434,0.7451010208843,0.61248369578311
"djibo","5",5.01187233627275,0.6334417714055,0,0,0,"None",0.7838322674858,0.77003311190419,0.65171942180149
"djibo","5",6.30957344480197,0.6992594017505,0,0,0,"None",0.7903249625982,0.79004950881993,0.68946373238527
"djibo","5",7.94328234724286,0.6957893489796,0,0,0,"None",0.7956742607722,0.80241514136334,0.70679169431438
"djibo","5",10.0000000000001,0.718374118623,0,0,0,"None",0.8106294592396,0.81468014367548,0.72412292952659
"djibo","5",12.5892541179418,0.7499044481054,0,0,0,"None",0.8292512340448,0.82537973483598,0.74538534644854
"djibo","5",15.8489319246112,0.7601252152136,0,0,0,"None",0.8220545354493,0.83338554247753,0.75728429967389
"djibo","5",19.9526231496889,0.7717500928924,0,0,0,"None",0.8396348204887,0.84091775521895,0.77066348150705
"djibo","5",25.118864315096,0.7974046352742,0,0,0,"None",0.8412458935021,0.84297172600161,0.78828524930184
"djibo","5",31.622776601684,0.7968061875541,0,0,0,"None",0.8413418422387,0.84750733654756,0.80026374328858
"djibo","5",39.81071705535,0.8049177328507,0,0,0,"None",0.8461261896848,0.848831784237,0.8082084025963
"djibo","5",50.1187233627276,0.8273288746102,0,0,0,"None",0.8451274934952,0.84980326935276,0.8120023426527
"djibo","5",63.0957344480198,0.8209817686169,0,0,0,"None",0.8527787062077,0.85395141974044,0.82111520090415
"djibo","5",79.4328234724288,0.8272095576285,0,0,0,"None",0.8552163476334,0.85297780345715,0.82704277341146
"djibo","5",100.000000000001,0.8335448846882,0,0,0,"None",0.8542896906948,0.85433065620132,0.833803560651
"djibo","5",125.892541179418,0.8260399008997,0,0,0,"None",0.8577652828221,0.85391451341746,0.83634029014951
"djibo","5",158.489319246113,0.8381758509599,0,0,0,"None",0.8541526992699,0.85615380698747,0.84092197614687
"djibo","6",0.000177827941003892,0,0,0,0,"None",0,0,0
"djibo","6",0.000316227766016838,0,0,0,0,"None",0,0,0
"djibo","6",0.000562341325190349,0,0,0,0,"None",0,0,0
"djibo","6",0.001,0,0,0,0,"None",0,0,0
"djibo","6",0.00177827941003892,0,0,0,0,"None",0,0,0
"djibo","6",0.00316227766016838,0,0,0,0,"None",0,0,0
"djibo","6",0.00562341325190349,0,0,0,0,"None",0,0,0
"djibo","6",0.01,0,0,0,0,"None",0,0,0
"djibo","6",0.0125892541179417,0,0,0,0,"None",0,0,0
"djibo","6",0.0158489319246111,0,0,0,0,"None",0,0,0
"djibo","6",0.0199526231496888,0,0,0,0,"None",0,0,0
